,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.22_P,GLC_CHEM_mu=0.22_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.26_P,GAL_BATCH_mu=0.26_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.36_P,PYR_BATCH_mu=0.40_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.41_P,GLC_CHEM_mu=0.41_P,FUM_BATCH_mu=0.42_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,SUCC_BATCH_mu=0.44_S,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.46_P,GAM_BATCH_mu=0.46_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+SALTS_BATCH_mu=0.55_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,FUM_BATCH_mu=0.55_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.58_S,GLC_BATCH_mu=0.58_S,GLC_BATCH_mu=0.6_H,GLC_BATCH_mu=0.6_H,GLC@pH6_BATCH_mu=0.63_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLC_BATCH_mu=1.03_S
,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCAtex_reverse,0.0046460330133433802,0.0,0.0049764053327794704,0.0,0.0076193838881681497,0.0,0.0079497562074202534,0.0,0.0079497562074202534,0.0,0.008280128526871022,0.0,0.0096016178044063729,0.0,0.010372850400633805,0.0,0.018401184809480456,0.0,0.011253479401187276,0.0,0.011253479401187276,0.0,0.012574968678910932,0.0,0.012905340998272442,0.0,0.01706988713690295,0.0,0.014226830276204524,0.0,0.014557202595652586,0.0,0.017506631590764803,-5.0487097934144756e-29,0.018957832600048859,0.0,0.016209064192890199,2.5243548967072378e-28,0.014944414462898114,0.0,0.016702997432085809,0.0,0.016734534222224328,-1.5019911635408065e-27,0.017200181150490764,0.0,0.017530553469942634,0.0,0.017860925789388117,0.0,0.017860925789388117,0.0,0.019182415067058825,0.0,0.020741287691487826,0.0,0.022582967171916418,0.0,0.020173532025120566,0.0,0.020834276664631463,0.0,0.02182539362241586,0.0,0.022425097625573209,0.0,0.022816510580036798,0.0,0.023146882899808555,0.0,0.035040286398854585,0.0
Htex,0.0046460330133356945,0.0,0.0049764053332924125,0.0,0.0076193838881205957,0.0,0.0079497562074144906,0.0,0.0079497562074144906,0.0,0.0082801285268716465,0.0,0.0096016178045136898,0.0,0.010372850400636733,0.0,9.3618962428096122,9.3382485127394794,0.011253479401697382,0.0,0.011253479401697382,0.0,0.012574968678572834,0.0,0.01290534099829504,0.0,7.4463630739804039,7.3682728658291312,0.014226830276213602,0.0,0.014557202595636127,0.0,15.007594050776925,14.973829538082898,14.006285521961649,13.970380389257009,0.016209064192885654,0.0,0.014944414462901392,0.0,0.016702997432084081,0.0,0.016734534222227537,0.0,0.017200181150492884,0.0,0.017530553469932861,0.0,0.01786092578939262,0.0,0.01786092578939262,0.0,0.019182415067059359,0.0,0.020741287691478042,0.0,19.471064000603555,19.427468976910138,0.02017353202512134,0.0,0.0208342766639792,0.0,0.021825393621924909,0.0,0.022425097625573303,0.0,0.022816510579830727,0.0,0.023146882899806178,0.0,0.035040286398853225,0.0
P5CD,0.00093563912161912757,0.0,0.0010021709921175315,0.0,0.0015344259561162253,0.0,0.0016009578265403935,0.0,0.0016009578265403935,0.0,0.0016674896970108352,0.0,0.0019336171790018948,0.0,0.0019887402383027856,0.0,0.0035386893866913554,0.0,0.0022662765314398689,0.0,0.0022662765314398689,0.0,0.0025324040134812424,0.0,0.0025989358838698993,0.0,0.0026859449740999201,0.0,0.0028650633659539487,0.0,0.0029315952363034746,0.0,0.0034932025912357066,0.0,0.0037359250825243365,0.0,0.003264254588849136,0.0,0.0027949810801222385,0.0,0.0032098286879739435,0.0,0.0030409147933283332,0.0,0.0034638502001183317,0.0,0.0035303820707369388,0.0,0.0035969139411325757,0.0,0.0035969139411325757,0.0,0.0038630414233923709,0.0,0.0038554393594917272,0.0,0.0045061140994807269,0.0,0.0040626370346825693,0.0,0.0041957007757632211,0.0,0.0043952963871830139,0.0,0.0040943502701908897,0.0,0.0045948919985072459,0.0,0.0046614238690086823,0.0,0.0070565712067372438,0.0
2DGULRy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAMptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8362038349525669,4.8031952889612031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRt2rpp_reverse,0.0051907530133373982,0.0,0.0055706453329194307,0.0,0.0086097838881658059,0.0,0.0089896762074156301,0.0,0.0089896762074156301,0.0,0.0093695685268742196,0.0,0.010889137804395335,0.0,0.011660370400697522,0.0,0.018401184809493584,0.0,0.012788599401796445,0.0,0.012788599401796445,0.0,0.014308168678911383,0.0,0.014688060998275639,0.0,0.019050687136937913,0.0,0.016207630276207273,0.0,0.016587522595642026,0.0,0.019586471590754016,0.0,0.021136712600052024,0.0,0.018486984192885587,0.0,0.017222334462874949,0.0,0.019030437432564884,0.0,0.019061974222132835,0.0,0.019626661150494083,0.0,0.020006553469882605,0.0,0.02038644578940561,0.0,0.02038644578940561,0.0,0.021906015067073275,0.0,0.023464887691543767,0.0,0.025306567172411972,0.0,0.023045692025107159,0.0,0.023805476664625479,0.0,0.024945153622422774,0.0,0.025643897625331136,0.0,0.026084830580251413,0.0,0.026464722899660856,0.0,0.04014084639880585,0.0
P5CR,0.029796786490800593,0.023627779999999998,0.032383435131013945,0.025775759999999998,0.05307662424960826,0.042959600000000001,0.05566327288963583,0.045107579999999994,0.05566327288963583,0.045107579999999994,0.058249921529119973,0.047255559999999995,0.068596516088237428,0.055847479999999998,0.067592662217639224,0.055847479999999998,0.10124176961894463,0.064439399999999994,0.081529759287712583,0.066587380000000002,0.081529759287712583,0.066587380000000002,0.091876353847430384,0.075179299999999991,0.094463002486850856,0.077327279999999998,0.093977034922296546,0.085919200000000001,0.10480959704796111,0.085919200000000001,0.10739624568756349,0.088067179999999995,0.12522842317917063,0.090215159999999989,0.132426785200113,0.09451111999999999,0.12032948888638574,0.098807080000000005,0.11022047529395759,0.098807080000000005,0.11765805743187499,0.10095505999999999,0.11343769624960738,0.10095505999999999,0.12808943480592047,0.10525101999999999,0.13067608344581286,0.10739899999999999,0.13326273208547387,0.10954698,0.13326273208547387,0.10954698,0.14360932664528123,0.11813890000000001,0.13741609679739963,0.11813890000000001,0.1633048343450165,0.11813890000000001,0.15136927256470081,0.12458283999999999,0.15654256984467568,0.12887879999999999,0.16430251576377278,0.13532274,0.15641128480532529,0.13961869999999998,0.17206246168284237,0.14176668000000001,0.17464911032355482,0.14391466,0.26776846136047983,0.22124194
EX_glyclt_e,0.00091587292156606747,0.0,0.00098187842116719427,0.0,0.0015099224174401479,0.0,0.0015759279169559781,0.0,0.0015759279169559781,0.0,0.0016419334165609395,0.0,0.0019059554145821355,0.0,0.0017867324919229723,0.0,0.0023082939162986532,0.0,0.0022359829123364755,0.0,0.0022359829123364755,0.0,0.002500004910582864,0.0,0.0025660104100111761,0.0,0.0036807647827611857,0.0,0.0028300324082575134,0.0,0.0028960379078328043,0.0,0.0039129956210065403,0.0,0.0039423530367020832,0.0,0.0032260654054791587,0.0,0.0033603540990905204,0.0,0.0032634952936784556,0.0,0.0032065164276165199,0.0,0.0034240819038759036,0.0,0.0034900874035663893,0.0,0.0035560929030205297,0.0,0.0035560929030205297,0.0,0.003820114901190063,0.0,0.0035924927863521076,0.0,0.0050549599925421088,0.0,0.0040181313998270615,0.0,0.0041501423990007264,0.0,0.0043481588974395319,0.0,0.0044107861614111838,0.0,0.0045461753961897099,0.0,0.0046121808957189864,0.0,0.006988378878978037,0.0
EX_dimp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e_reverse,0.0046460330133420331,0.0,0.0049764053327839754,0.0,0.0076193838881698627,0.0,0.0079497562074192923,0.0,0.0079497562074192923,0.0,0.0082801285268696203,0.0,0.0096016178044033198,0.0,0.010372850400898326,0.0,9.3618962428096122,9.3382485127392307,0.011253479401676094,0.0,0.011253479401676094,0.0,0.012574968678915985,0.0,0.012905340998273446,0.0,7.4463630739804039,7.3682728658273735,0.014226830276205497,0.0,0.014557202595653806,0.0,15.007594050776927,14.973829538082898,14.006285521961649,13.970380389257009,0.016209064192893335,0.0,0.014944414462909967,0.0,0.01670299743210274,0.0,0.016734534222253544,0.0,0.017200181150498213,0.0,0.017530553469935581,0.0,0.017860925789395285,0.0,0.017860925789395285,0.0,0.019182415067053586,0.0,0.020741287691485536,0.0,19.471064000603569,19.427468976910138,0.020173532025120868,0.0,0.020834276664629007,0.0,0.021825393622411333,0.0,0.022425097625555432,0.0,0.022816510580028277,0.0,0.023146882899806123,0.0,0.035040286398832353,0.0
GLUTRR,0.00080254576790785709,0.00058872000000000004,0.00087127059207035102,0.00064223999999999998,0.0014210691851347984,0.0010704,0.0014897940092586657,0.00112392,0.0014897940092586657,0.00112392,0.0015585188333805185,0.0011774400000000001,0.0018334181299109952,0.0013915200000000003,0.0018233468557634759,0.00139152,0.0021067386501267093,0.0016056,0.0021770422506006476,0.00165912,0.0021770422506006476,0.00165912,0.0024519415471244651,0.0018732,0.0025206663712749682,0.00192672,0.0027991248575678254,0.0021408,0.0027955656678485216,0.0021408,0.0028642904919644885,0.00219432,0.0030643928310064229,0.0022478400000000001,0.0031924752595409137,0.0023548800000000002,0.0032079146126267116,0.0024619200000000003,0.003213013549236322,0.0024619200000000003,0.0032818848340495639,0.0025154399999999999,0.0032595071045004465,0.0025154399999999999,0.0034140890850171092,0.00262248,0.0034828139091895752,0.002676,0.0035515387332907184,0.00272952,0.0035515387332907184,0.00272952,0.0038264380298421723,0.0029435999999999998,0.0038070091667363119,0.0029435999999999998,0.0039969257458609686,0.0029436000000000002,0.0040326125022175693,0.0031041599999999995,0.004170062150537235,0.0032112,0.0043762366229367043,0.0033717600000000001,0.004495427017393961,0.0034788000000000002,0.00458241109532801,0.0035323200000000003,0.0046511359194453313,0.0035858400000000007,0.007125229588347117,0.0055125599999999997
GLUTRS,0.00080254576790785709,0.00058872000000000004,0.00087127059207035102,0.00064223999999999998,0.0014210691851347984,0.0010704,0.0014897940092586657,0.00112392,0.0014897940092586657,0.00112392,0.0015585188333805185,0.0011774400000000001,0.0018334181299109952,0.0013915200000000003,0.0018233468557634759,0.00139152,0.0021067386501267093,0.0016056,0.0021770422506006476,0.00165912,0.0021770422506006476,0.00165912,0.0024519415471244651,0.0018732,0.0025206663712749682,0.00192672,0.0027991248575678254,0.0021408,0.0027955656678485216,0.0021408,0.0028642904919644885,0.00219432,0.0030643928310064229,0.0022478400000000001,0.0031924752595409137,0.0023548800000000002,0.0032079146126267116,0.0024619200000000003,0.003213013549236322,0.0024619200000000003,0.0032818848340495639,0.0025154399999999999,0.0032595071045004465,0.0025154399999999999,0.0034140890850171092,0.00262248,0.0034828139091895752,0.002676,0.0035515387332907184,0.00272952,0.0035515387332907184,0.00272952,0.0038264380298421723,0.0029435999999999998,0.0038070091667363119,0.0029435999999999998,0.0039969257458609686,0.0029436000000000002,0.0040326125022175693,0.0031041599999999995,0.004170062150537235,0.0032112,0.0043762366229367043,0.0033717600000000001,0.004495427017393961,0.0034788000000000002,0.00458241109532801,0.0035323200000000003,0.0046511359194453313,0.0035858400000000007,0.007125229588347117,0.0055125599999999997
ULA4Ntppi,9.5236087642809132e-06,0.0,1.0200818055181296e-05,1.0351873451081393e-31,1.5618492371931226e-05,0.0,1.6295701660710832e-05,0.0,1.6295701660710832e-05,0.0,1.697291095059982e-05,0.0,1.9681748108789523e-05,-2.0698029297640386e-31,1.7755329514440702e-05,0.0,1.1378891541461133e-05,0.0,2.306779455703755e-05,4.9303806576313238e-32,2.306779455703755e-05,4.9303806576313238e-32,2.5776631715116352e-05,-5.1747330193254543e-32,2.6453841005196171e-05,2.8298129967572018e-33,1.7828987563556454e-05,0.0,2.9162678167163352e-05,0.0,2.9839887455520488e-05,0.0,1.8323668337265153e-05,0.0,1.8768319164979944e-05,0.0,3.3225933902997282e-05,0.0,3.9125984879978803e-05,0.0,3.2191797750865777e-05,0.0,3.3504667153135054e-05,0.0,3.5257561770417881e-05,-4.1396209058557677e-31,3.5934771061202468e-05,4.1393049329742667e-31,3.6611980349888846e-05,-2.0694117252440849e-31,3.6611980349888846e-05,-2.0694117252440849e-31,3.9320817510324535e-05,-4.1396209058557677e-31,3.5109341125870023e-05,0.0,2.3636917154112126e-05,0.0,4.1352445375203209e-05,0.0,4.270686396000029e-05,0.0,4.4738491828067365e-05,0.0,4.6599622755574023e-05,0.0,4.6770119700034093e-05,4.1396209058557677e-31,4.744732898617946e-05,5.1735293131102123e-32,7.1826863415020984e-05,0.0
EX_peamn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSAR,0.0001654312411574519,-1.4421363423571622e-30,0.00017719480434184255,0.0,0.00027130330968818257,-6.3867688815769515e-30,0.00028306687285963017,-2.4858700015935198e-30,0.00028306687285963017,-2.4858700015935198e-30,0.00029483043604584119,5.6920016912014086e-30,0.00034188468869922681,1.4606252698232797e-30,0.00034419168287542058,-2.2926270057985656e-30,0.00044771739196078884,0.0,0.00040070250454566308,7.1907739352069985e-30,0.00040070250454566308,7.1907739352069985e-30,0.00044775675724298717,5.3930804514052558e-30,0.00045952032040321328,-7.1907739352069985e-30,0.00052951486630413869,-7.8306519244796203e-31,0.00050657457310672872,0.0,0.00051833813627239845,-8.0734983268712927e-31,0.00064368119570686738,3.7101114448675711e-30,0.00067069486804917854,1.2498514967095406e-29,0.00057715595210109836,0.0,0.00056175409704436758,-5.497374433258926e-30,0.00059300582598870838,-6.729969597666757e-30,0.00057811194549747856,0.0,0.00061244664159397424,0.0,0.00062421020477354148,7.1906520403641838e-30,0.00063597376796339607,5.5466782398352393e-32,0.00063597376796339607,5.5466782398352393e-32,0.00068302802067749435,0.0,0.00068688397723503205,3.251586043707858e-29,0.00083032713845740326,5.5689060568659079e-30,0.00071831871015803352,-2.0926191810739511e-30,0.00074184583649953488,7.1907739352070153e-30,0.00077713652599567637,-7.190772410985708e-30,0.00078529560516463052,0.0,0.0008124272154910097,-8.0118685686509011e-32,0.00082419077866712788,1.0785978060546276e-29,0.0012476790528401888,3.3956552331977452e-30
AGM4Pt2pp,0.00011212991660336073,-4.8810768510550105e-30,0.00012010330391670501,0.0,0.00018389040230776864,0.0,0.00019186378960517046,0.0,0.00019186378960517046,0.0,0.00019983717691045831,0.0,0.00023173072609612862,-4.0429121392576855e-30,0.00023592156577412104,0.0,0.00032800685934701937,0.0,0.00027159766260401419,0.0,0.00027159766260401419,0.0,0.00030349121180337933,-7.2969633732943592e-30,0.00031146459909833665,0.0,0.00037268354565373472,0.0,0.00034335814831727436,0.0,0.00035133153560963415,0.0,0.00040009840999003394,0.0,0.00041999440593802026,0.0,0.00039119847210068807,0.0,0.0003807191010427317,0.0,0.00040266154521710092,-3.8456969129524326e-30,0.00039752438209100159,0.0,0.00041511863399286452,0.0,0.00042309202130035408,0.0,0.00043106540859817315,0.0,0.00043106540859817315,0.0,0.00046295895782087255,0.0,0.00047234411291307042,0.0,0.00051611352028531647,0.0,0.00048687911968197864,0.0,0.00050282589430834161,0.0,0.00052674605619979333,0.0,0.00053876804947167688,0.0,0.00055066621809544644,-1.6763294235946501e-30,0.0005586396053918046,0.0,0.00084568154823615529,0.0
EX_duri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS15,0.00030752848959568111,0.0,0.00032939958371975485,0.0,0.00050436833661162046,0.0,0.00052623943071932453,0.0,0.00052623943071932453,0.0,0.00054811052482196159,0.0,0.000635594901249205,0.0,0.00063885481279929749,0.0,0.0012031565235076174,0.0,0.00074495037179377586,0.0,0.00074495037179377586,0.0,0.0008324347482400918,0.0,0.00085430584232612072,0.0,0.00077507022239003357,0.0,0.00094179021882528718,0.0,0.00096366131294075121,0.0,0.0011641310175754638,0.0,0.0012399063590821274,0.0,0.0010730167834786023,0.0,0.0008696767196571106,0.0,0.0010244766529985425,0.0,0.00093801662364306358,0.0,0.001138630065725008,0.0,0.0011605011598794744,0.0,0.00118237225401368,0.0,0.00118237225401368,0.0,0.001269856630499098,0.0,0.0012140972622715625,0.0,0.0015017022618326551,0.0,0.0013354699128067281,0.0,0.0013792121010257283,0.0,0.0014448253832868689,0.0,0.0012647598872605748,0.0,0.0015104386656483388,0.0,0.0015323097597533535,0.0,0.0023196691477588125,0.0
HBZOPT,2.4533097577506426e-05,2.4529999999998303e-05,2.6763317841520052e-05,2.6760000000000672e-05,4.4605079953604254e-05,4.4599999999998807e-05,4.6835300217614191e-05,4.6829999999997707e-05,4.6835300217614191e-05,4.6829999999997707e-05,4.9065520481630823e-05,4.9060000000003545e-05,5.7986401537669858e-05,5.7979999999999577e-05,5.7986371237159615e-05,5.7979999999999143e-05,6.6907206493250275e-05,6.6899999999994741e-05,6.9137502857720347e-05,6.912999999999566e-05,6.9137502857720347e-05,6.912999999999566e-05,7.8058383913770746e-05,7.8050000000003117e-05,8.0288604177777999e-05,8.0280000000000282e-05,8.9209475603506684e-05,8.9200000000004553e-05,8.9209485233821445e-05,8.92e-05,9.1439705497836532e-05,9.1430000000003453e-05,9.3669979196830025e-05,9.3659999999995414e-05,9.8130411918501218e-05,9.8120000000000152e-05,0.00010259080681787722,0.00010257999999999101,0.0001025908215718223,0.00010258000000000012,0.00010482102724995895,0.00010481000000001073,0.0001048210098307258,0.00010481000000001073,0.00010928146760991396,0.00010926999999999465,0.00011151168787393066,0.00011150000000000049,0.00011374190813794713,0.00011373000000000633,0.00011374190813794713,0.00011373000000000633,0.00012266278919398279,0.00012264999999999845,0.00012266276478706891,0.00012265000000000192,0.00012266287282898468,0.00012265000000000192,0.00012935344998604934,0.00012934000000003332,0.00013381389051405571,0.00013380000000001724,0.00014050455130609486,0.00014049000000002435,0.00014496497917635746,0.0001449500000000048,0.0001471952120981033,0.00014718000000000001,0.00014942543236211441,0.0001494100000000026,0.00022971336186656155,0.00022969000000006012
EX_hxa_e,0.00029277876413439302,0.0,0.00031359781541050646,0.0,0.00048015022532641165,0.0,0.00050096927656324754,0.0,0.00050096927656324754,0.0,0.00052178832780685211,0.0,0.00060506453274447277,0.0,0.00052620322959496884,0.0,0.00047182525152418043,0.0,0.00070915978898512897,0.0,0.00070915978898512897,0.0,0.00079243599395952262,0.0,0.00081325504520951943,0.0,0.0009145656837848072,0.0,0.00089653125019958013,0.0,0.00091735030145275159,0.0,0.00080641152477762081,0.0,0.00080616885970884189,0.0,0.0010214455576184583,0.0,0.0011949556791594951,0.0,0.0010211852378204302,0.0,0.0010333946258514121,0.0,0.0010839027113319266,0.0,0.0011047217625809649,0.0,0.0011255408138240205,0.0,0.0011255408138240205,0.0,0.0012088170188860525,0.0,0.0010657312049923795,0.0,0.0010402438011839071,0.0,0.0012712741725133287,0.0,0.0013129122750362378,0.0,0.0013753694287177063,0.0,0.0014394285717946767,0.0,0.001437826582422985,0.0,0.0014586456336958121,0.0,0.0022081314784916013,0.0
G5SADs,0.024563419121619124,0.023627779999999998,0.026777930992117529,0.025775759999999998,0.044494025956116227,0.042959600000000001,0.046708537826540386,0.045107579999999994,0.046708537826540386,0.045107579999999994,0.048923049697010827,0.047255559999999995,0.057781097179001893,0.055847479999999998,0.057836220238302781,0.055847479999999998,0.067978089386691351,0.064439399999999994,0.068853656531398702,0.066587380000000002,0.068853656531398702,0.066587380000000002,0.077711704013481236,0.075179299999999991,0.079926215883869903,0.077327279999999998,0.088605144974099923,0.085919200000000001,0.08878426336595395,0.085919200000000001,0.090998775236303467,0.088067179999999995,0.093708362591235689,0.090215159999999989,0.098247045082524326,0.09451111999999999,0.10207133458884914,0.098807080000000005,0.10160206108012225,0.098807080000000005,0.10416488868797392,0.10095505999999999,0.10399597479332832,0.10095505999999999,0.10871487020011832,0.10525101999999999,0.11092938207073694,0.10739899999999999,0.11314389394113258,0.10954698,0.11314389394113258,0.10954698,0.12200194142339238,0.11813890000000001,0.12199433935949174,0.11813890000000001,0.12264501409948073,0.11813890000000001,0.12864547703468254,0.12458283999999999,0.13307450077576322,0.12887879999999999,0.139718036387183,0.13532274,0.14371305027019088,0.13961869999999998,0.14636157199850724,0.14176668000000001,0.1485760838690087,0.14391466,0.22829851120673725,0.22124194
ALAALAtex,0.0046460330133426091,0.0,0.004976405332777629,0.0,0.0076193838881702548,0.0,0.0079497562074178491,0.0,0.0079497562074178491,0.0,0.0082801285268701928,0.0,0.0096016178044047457,0.0,0.010372850400637913,0.0,0.018401184809485445,0.0,0.011253479401447407,0.0,0.011253479401447407,0.0,0.012574968678912824,0.0,0.012905340998258165,0.0,0.017069887136911946,0.0,0.014226830276239192,0.0,0.014557202595650139,0.0,0.01750663159076522,0.0,0.018957832600052796,0.0,0.01620906419292012,0.0,0.014944414462901666,0.0,0.016702997432081496,0.0,0.01673453422222354,0.0,0.017200181150499077,0.0,0.017530553469937218,0.0,0.017860925789425799,0.0,0.017860925789425799,0.0,0.019182415067060091,0.0,0.020741287691486841,0.0,0.022582967171919037,0.0,0.020173532025126763,0.0,0.020834276664630658,0.0,0.021825393622416429,0.0,0.022425097625574004,0.0,0.022816510580038734,0.0,0.023146882899800544,0.0,0.035040286398832297,0.0
LYStex,0.0046460330133434383,0.0,0.0049764053327850024,0.0,0.0076193838881729765,0.0,0.0079497562074183799,0.0,0.0079497562074183799,0.0,0.0082801285268604419,0.0,0.0096016178044034499,0.0,0.010372850400634275,0.0,0.018401184809469662,0.0,0.01125347940099977,0.0,0.01125347940099977,0.0,0.01257496867891607,0.0,0.012905340998275429,0.0,0.017069887136902013,0.0,0.014226830276201542,0.0,0.014557202595652531,0.0,0.017506631590773543,0.0,0.01895783260005221,0.0,0.016209064192881605,0.0,0.014944414462769621,0.0,0.016702997432083651,0.0,0.016734534222213632,0.0,0.017200181150486028,0.0,0.017530553469933124,0.0,0.017860925789404531,0.0,0.017860925789404531,0.0,0.019182415067059751,0.0,0.02074128769148376,0.0,0.02258296717191656,0.0,0.020173532025119758,0.0,0.020834276664628868,0.0,0.02182539362242299,0.0,0.022425097625563835,0.0,0.022816510580021182,0.0,0.023146882899818155,0.0,0.035040286398849152,0.0
