,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose,glycerol+aa,lb
b4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4194,3.78329448747e-07,6.52200060332e-07,2.37290214933e-07,4.52528442646e-07,0.0,3.967502322e-07,5.45178763059e-07,0.0,6.0667279055e-07
b4195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4200,0.000253898028209,0.000289869404275,0.000306600425916,0.000351655968459,0.000360976070505,0.000293617162316,0.000469614686082,0.000585018259809,0.000752489836808
b4201,1.87060344858e-07,4.25569647349e-09,1.67664427652e-07,1.90396901718e-07,1.84596754624e-07,1.82550555067e-07,1.8590906032e-07,1.20265420231e-09,1.95949934979e-08
b4202,0.000306906386387,0.000233741359975,0.000288137627642,0.00038411541506,0.000451073200648,0.000359643453636,0.000404683237098,0.000461820741195,0.000751639355367
b4203,0.000500566892339,0.000469765648757,0.000630155336152,0.000779080707676,0.000857811183111,0.0006154611985,0.000974793970283,0.00113226901423,0.00155298689664
b4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4206,9.04008781466e-06,8.35567684503e-06,1.14253287125e-05,1.02396911992e-05,6.71595921347e-06,5.84704272983e-06,8.08840351352e-06,6.50537371305e-06,6.12516984146e-06
b4207,9.34740125781e-05,8.73481684508e-05,0.000160686645286,0.000141870388438,0.000135259218888,0.000139352633906,0.000172466185755,0.000244249009578,0.000208182906421
b4208,3.13752794374e-05,4.34468775691e-05,4.67069813492e-05,3.13566064764e-05,2.84734321573e-05,4.68929693382e-05,1.64748612703e-05,3.30918482201e-05,1.11997131781e-05
b4209,2.54384693013e-07,3.93593002843e-07,1.6828142329e-07,1.90659756501e-07,1.33246481702e-07,1.67916471883e-07,2.78194107605e-07,1.59404960051e-06,2.04450301461e-06
b4210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4211,1.35394787163e-05,1.11049616606e-05,1.14691726579e-05,1.32627928145e-05,1.44467995196e-05,1.38200144737e-05,1.41495056406e-05,1.01615722302e-05,4.56180155577e-06
b4212,2.31707468447e-07,5.84162270428e-07,6.20437608043e-08,4.85857075968e-07,0.0,3.90093200696e-07,5.07255327818e-07,0.0,1.02409087788e-06
b4213,3.04624166889e-05,4.06714255764e-05,3.15067253613e-05,2.66685738069e-05,2.19997370689e-05,3.9503997853e-05,1.6821097635e-05,3.53076820167e-05,4.451433192e-05
b4214,6.84201881114e-05,4.89055320283e-05,4.5758882734e-05,4.45826980359e-05,3.37432278568e-05,3.60640502092e-05,4.41351929937e-05,3.30046615534e-05,3.1187013714e-05
b4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4216,1.50181839858e-06,1.90232621591e-06,2.52615339811e-06,2.3466511289e-06,1.559738813e-06,2.23832827826e-06,1.60176335539e-06,8.23979670943e-06,9.58217624168e-06
b4217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4218,1.64293332453e-07,9.38477014062e-07,1.2991047706e-06,6.77233597207e-07,2.70708864657e-07,3.93078714815e-07,1.05099857102e-06,1.7816071331e-06,1.28471549016e-06
b4219,4.37140952325e-05,2.72113794541e-05,3.07555205875e-05,3.07372682514e-05,2.56208119683e-05,2.25538658099e-05,2.83904935377e-05,1.55908554331e-05,1.99711328918e-05
b4220,4.29771307486e-06,3.48026943287e-06,3.08316431127e-06,3.56312531967e-06,2.9939665785e-06,2.83211808489e-06,4.14226038578e-06,3.77302935778e-06,4.56323251178e-06
b4221,9.43653192627e-07,4.78800070186e-07,1.17006767152e-06,5.37063146909e-07,9.37077248851e-07,8.13658549505e-07,7.24627659038e-07,5.13959997011e-07,1.50489987095e-06
b4222,1.93469521795e-05,1.42672678128e-05,1.33457561207e-05,2.84801325463e-05,2.86062330385e-05,2.24545334931e-05,2.45697924806e-05,1.55386660698e-05,1.83695640978e-05
b4224,5.69988550824e-09,2.92098480538e-08,1.66090441573e-08,2.6861749999e-08,0.0,1.24773979494e-08,1.39799578433e-07,0.0,7.8301457487e-09
b4225,4.95839559655e-06,2.83205694497e-06,3.33292816263e-06,1.98943043211e-06,3.51133650744e-06,4.23171425208e-06,1.59611208239e-06,7.5286341929e-07,6.67594350591e-07
b4226,0.000317377266552,0.000241748192806,0.000265763443916,0.000284332483346,0.000308445540845,0.000309010197662,0.000291492070506,0.000330230388188,0.00033200486111
b4227,0.000234837931957,3.97746421443e-05,2.96389987415e-05,2.1971979719e-05,1.16094447044e-05,4.85315410721e-05,6.03356203593e-06,1.27143857004e-05,1.53026158358e-05
b4230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4232,8.11958980845e-05,0.000149805608237,0.000180093135993,7.61956317178e-05,5.62675583105e-05,0.000130837816911,6.16014939118e-05,0.000106637600445,0.000139775385538
b4233,2.1879503958e-05,2.31925724125e-05,2.71887001046e-05,2.69779415314e-05,2.10125042252e-05,2.49264146979e-05,3.12188110807e-05,3.34112995917e-05,4.1257361516e-05
b4234,6.36172950898e-06,7.3254438944e-06,4.78069795976e-06,6.11290909311e-06,4.9346263484e-06,4.94656666303e-06,6.2947541833e-06,7.87071466259e-06,1.0892029932e-05
b4235,7.24911992504e-05,9.28819542438e-05,8.81735365455e-05,9.88094757712e-05,8.59951901721e-05,7.9601747745e-05,0.000111005625921,9.86127939002e-05,0.000101503992109
b4237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4238,4.93593508247e-06,5.51662260952e-06,4.22323634516e-06,7.26184479206e-06,2.61329454352e-06,3.36653510121e-06,4.27060432299e-06,3.09732427582e-06,4.92218688247e-06
b4239,2.83729611956e-06,6.78774561246e-07,1.11274335069e-06,9.85594375547e-07,1.50739704344e-06,9.10153818407e-07,4.35471275998e-07,4.2649044693e-06,3.62436653824e-05
b4240,4.41035440407e-06,1.60816420981e-06,2.42129852465e-06,2.14295746186e-06,1.87307802464e-06,2.49167514696e-06,1.33044347928e-06,3.58779495679e-06,1.75403011767e-05
b4241,6.71446994427e-07,2.82546481404e-07,4.51077147371e-07,3.39618947628e-07,4.90750446636e-07,5.76501173764e-07,2.90005436118e-07,1.43815807928e-07,5.14390057827e-08
b4242,1.8324280369e-05,3.6864009602e-06,2.17824079405e-05,1.47557097573e-05,1.11905659832e-05,1.58360582694e-05,1.15153671845e-05,7.78477073064e-06,1.80477035145e-05
b4243,0.000214938876445,0.000289916885257,0.000219887456367,0.00023327174204,0.000192270762968,0.000290287878613,0.000223407947031,0.00029702933847,0.000290819251251
b4244,0.000766677198934,0.000457163395585,0.000413779229708,0.000674067235413,0.000526116875973,0.00079652798993,0.000578655617294,5.49177450937e-05,6.10470864034e-05
b4245,0.000794569423759,0.000567619673916,0.000457999685889,0.00077252648546,0.000629777255785,0.000851047046691,0.000542164380473,4.05879599703e-05,3.66493814582e-05
b4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4248,9.93303866512e-08,3.15697881052e-07,5.31547129958e-08,5.86788697164e-08,0.0,1.32892473816e-07,3.99663383645e-07,0.0,8.91627885446e-08
b4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4251,6.94214140646e-07,2.84225070875e-06,2.14270516357e-06,2.08153531995e-06,1.38059015562e-06,1.69548336807e-06,4.726698932e-06,4.53517430294e-06,1.80020791013e-05
b4252,0.000434813143255,0.000639522861393,0.000405085612552,0.000542131645337,0.000489636639453,0.000472101532709,0.000473770808001,0.000367977566639,0.000250363171179
b4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4254,2.33464967329e-05,2.71356029075e-05,2.08834488907e-05,2.90625216943e-05,2.90539659587e-05,2.65214678016e-05,5.26205466532e-05,6.66591308908e-06,3.06930064945e-06
b4255,4.43604687006e-05,6.92077086001e-05,5.04203218111e-05,4.80825756406e-05,5.42340748337e-05,4.42794194506e-05,5.36087926378e-05,5.00249827755e-05,3.48701355478e-05
b4256,4.28894395027e-06,2.7590900227e-06,3.60925806294e-06,3.12892495532e-06,3.7527528993e-06,2.82250006311e-06,4.23269883373e-06,2.02707816734e-06,1.78831597254e-06
b4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4258,0.0001862125182,0.000195961660414,0.00022726846896,0.000229693066922,0.000258702285541,0.000222044570067,0.00032961579372,0.000303811013405,0.00039432118957
b4259,1.26869471782e-07,8.04209198092e-08,3.41479597959e-08,3.04349017789e-08,7.63443059825e-09,4.60652292428e-08,1.31732757083e-07,2.75344476929e-08,2.70012205525e-07
b4260,0.000115220418651,8.52526916418e-05,0.000131537108425,0.000122483169911,0.000114004489228,9.39120119247e-05,0.000104580143418,7.23295718843e-05,0.000107803496869
b4261,8.06620660775e-06,5.7515640065e-06,5.69353625296e-06,6.10007675278e-06,7.26146350703e-06,5.66025010964e-06,5.22643629128e-06,5.61358338516e-06,6.11936693632e-06
b4262,8.78810715448e-06,3.69510674386e-06,7.50473319286e-06,5.25889291737e-06,9.26286264361e-06,7.64525001361e-06,6.23072302077e-06,5.7772953396e-06,7.32708563851e-06
b4263,3.42689842098e-05,1.83546304443e-05,1.84807271477e-05,2.34730225167e-05,1.2521891685e-05,2.2449507621e-05,1.67168523035e-05,1.23144085814e-05,7.52518376903e-06
b4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4266,1.80668070987e-05,2.35800341195e-05,2.46411869119e-05,2.02348243309e-05,0.0,2.17122875396e-05,2.93345742335e-05,0.0,3.3886626333e-05
b4267,8.62631270753e-06,1.04473014055e-05,1.27906827174e-05,1.31255898821e-05,0.0,7.38051181067e-06,1.80089908687e-05,0.0,1.66290658805e-05
b4268,2.49643569001e-07,2.59175187527e-07,7.69860594269e-07,4.78416480576e-07,0.0,4.75204381991e-07,5.4930072334e-07,0.0,5.6295161023e-07
b4269,1.66223732051e-09,1.6051792177e-07,1.2710463895e-07,8.27939001744e-08,6.82584278068e-09,1.70862533876e-08,6.59685804207e-08,9.59149994341e-10,8.56304074202e-10
b4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4280,1.22969276802e-06,1.7184889858e-06,2.09246405993e-06,1.44195147442e-06,0.0,1.86130685971e-06,7.01733126541e-07,0.0,7.47504149289e-06
b4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4287,8.92212787971e-08,1.07316704875e-07,2.71227552505e-07,3.27771980451e-07,0.0,2.52920506456e-07,6.89297436608e-07,0.0,7.82453303749e-06
b4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4290,2.03018494416e-07,2.98050313016e-07,4.66350840132e-07,1.73741818719e-07,0.0,2.33379708121e-07,6.4132754718e-07,0.0,2.10266965929e-05
b4291,6.27493393339e-07,7.67207597393e-07,6.88657486205e-07,3.15498073764e-07,1.74055777669e-07,6.20708989045e-07,2.35833321292e-07,9.97677416645e-08,3.53277779663e-07
b4292,1.05983709205e-07,9.56174964261e-08,2.37442342345e-07,2.01146562604e-07,0.0,9.56355749847e-08,1.88240445128e-07,0.0,2.33394612915e-08
b4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4295,9.32411749227e-07,2.67829751708e-07,5.39325373763e-07,6.80048636565e-07,1.35241426386e-06,8.88846170115e-07,4.74118415633e-07,1.02385775212e-06,6.16300695236e-07
b4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4298,1.82536267107e-07,1.13683651941e-06,1.08672407838e-06,7.97080677324e-07,0.0,1.08685171804e-06,1.52248048966e-06,0.0,5.96826990845e-07
b4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4302,5.86430021868e-07,3.64022863869e-07,3.46232272778e-07,3.7436960624e-07,0.0,8.4941585596e-07,2.4382554421e-07,0.0,6.99948269188e-07
b4303,7.28538562202e-08,7.70675814504e-09,2.95425728893e-08,4.47614740747e-09,6.0382623642e-08,6.87036578821e-08,5.35719191479e-08,1.50412577374e-08,2.82341605702e-08
b4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4305,3.28291496471e-07,4.55840683764e-07,2.9756711146e-07,4.05649471375e-07,3.70771316394e-07,2.11502307372e-07,3.50456545235e-07,3.00956608584e-07,2.63445869255e-07
b4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4310,1.55697528773e-06,1.10731953969e-06,6.68270372398e-07,5.82295760975e-07,0.0,2.87885228013e-07,4.59955434342e-07,0.0,1.83391833528e-06
b4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4316,6.07685458634e-10,8.64181564391e-08,5.37193945432e-10,5.0870638772e-10,4.53711102561e-10,5.36152871895e-08,2.36440997109e-08,3.50648789447e-10,2.62649021106e-07
b4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4320,4.14209680821e-07,1.06730499598e-07,4.62452925999e-08,1.71212205635e-06,0.0,9.41037930811e-07,9.25151220615e-07,0.0,8.00731548752e-07
b4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4322,4.26083582025e-05,3.40860074241e-05,2.99737911268e-05,4.21995120326e-05,2.74111152105e-05,3.33434838884e-05,3.13650121394e-05,5.05852950353e-05,0.000100021694291
b4323,5.50332600518e-06,3.63863559255e-06,3.11351858223e-06,4.10959223389e-06,2.46934910819e-06,4.94817401411e-06,1.85218181611e-06,5.69219343214e-06,1.14545692086e-05
b4324,8.93548684858e-07,5.63625918017e-07,6.15282008979e-07,5.44666425843e-07,1.40951970942e-06,1.2558572225e-06,4.07644167901e-07,4.38201040768e-07,3.94995959475e-07
b4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4328,5.65852682877e-06,1.04598454305e-05,8.4397119418e-06,9.33513987411e-06,1.01076201219e-05,1.16820779158e-05,1.62409999377e-05,2.2947482499e-05,2.46240042994e-05
b4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4331,8.88138868347e-09,1.93134637664e-08,0.0,1.9565260158e-08,0.0,8.40851180742e-09,5.63810173003e-08,0.0,4.81606403888e-09
b4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4335,2.33573315777e-08,2.24433490377e-08,1.72065675956e-09,8.14704905094e-10,3.7058063656e-08,1.33384244927e-08,9.08797584274e-09,1.23545850882e-08,5.01356864673e-10
b4336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4348,3.32344888924e-07,6.24062497719e-07,1.29930936462e-06,1.39400365055e-06,1.19087747997e-06,1.09061665919e-06,1.75024151594e-06,1.34577192073e-06,3.99505365358e-06
b4349,1.65284339798e-05,1.36836669189e-05,2.34733146396e-05,2.55338566266e-05,2.78659066629e-05,2.59449077529e-05,3.63391136081e-05,3.87460393279e-05,5.34405452525e-05
b4350,1.99681464057e-06,1.42580689593e-06,1.48178301851e-06,1.66390811298e-06,1.40423980241e-06,3.16982430782e-06,1.00026721246e-06,2.90694923661e-06,5.63247543667e-06
b4351,1.56002469789e-06,2.90702432663e-06,4.01574169746e-06,3.63666938761e-06,2.81043932142e-06,3.11781593758e-06,2.0282207627e-06,4.47134796544e-06,4.67052226124e-06
b4352,1.33369751942e-05,1.63157221198e-05,3.8779006738e-05,1.83068965552e-05,1.31942515301e-05,1.60646944485e-05,1.04100122807e-05,1.25331156165e-05,1.88440644905e-05
b4353,1.95336573521e-08,2.79003061239e-08,1.24327822315e-06,1.79725112451e-08,0.0,1.3868228273e-08,3.33315180843e-07,0.0,1.60778051416e-06
b4354,1.7623633276e-06,8.5769675441e-07,0.000161033225407,2.01621022957e-06,2.46206610715e-06,1.65590827912e-06,1.91121484882e-06,2.76733650858e-06,4.16465772926e-05
b4355,1.48881695973e-08,4.16162590484e-08,3.3501088534e-08,1.69952762449e-08,6.77055059054e-08,1.36805386455e-07,8.42582709607e-09,3.98301826565e-08,5.02014313696e-08
b4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4359,8.57880242009e-06,1.01827755082e-05,1.93971024773e-05,1.43043305839e-05,1.62475220075e-05,1.67246529996e-05,1.16988610717e-05,1.66106472978e-05,1.7192172286e-05
b4360,7.03526468301e-06,4.32682228801e-06,7.16116612981e-06,7.41876633592e-06,6.06922684826e-06,6.11094234082e-06,6.48708932379e-06,5.81910653008e-06,8.14443612374e-06
b4361,1.97687736995e-06,2.6488176672e-06,1.71663431263e-06,1.83113027211e-06,0.0,1.66231565591e-06,2.94156455436e-06,0.0,2.17735221029e-06
b4362,2.53958804775e-06,1.59148018416e-06,1.45202242338e-06,1.37427958311e-06,2.74312707266e-06,2.34917139747e-06,1.90108170784e-06,2.24705194681e-06,3.18978455108e-06
b4363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4367,5.77997681065e-07,4.21641095518e-08,1.09099633465e-07,3.58729329313e-07,6.79825043364e-07,8.52781372693e-07,2.82779762014e-08,2.84855439857e-08,3.81467249878e-08
b4371,3.41200532529e-05,2.55723698788e-05,3.1701737509e-05,3.61005761055e-05,3.96781623609e-05,3.57601303463e-05,4.43546104509e-05,3.13354151854e-05,2.2134094458e-05
b4372,5.36228255544e-07,2.04504621797e-07,4.63641192561e-07,1.15692795684e-09,5.92026613591e-07,5.84221712904e-07,6.97969747935e-07,7.09743584177e-07,6.08544105299e-07
b4373,2.32322463986e-06,1.91616498046e-06,1.96647294175e-06,2.32694637883e-06,2.57771239289e-06,2.30331246687e-06,1.31962406656e-06,1.36696041594e-06,1.06900720298e-06
b4374,1.0697707727e-06,4.95411744016e-07,1.51705593138e-06,1.59622888403e-06,1.50108337204e-06,1.27657936775e-06,2.94208463874e-06,3.76951415827e-06,1.99931099079e-06
b4375,3.8275090755e-05,5.2407458723e-05,5.68676125132e-05,5.71539899647e-05,6.16364903609e-05,5.96311340588e-05,8.70333672616e-05,0.000114201561506,9.64351130404e-05
b4376,0.000230421378542,0.000277043695697,0.000112675550763,0.000209044474855,0.000226633497007,0.000134555143539,0.000391665671613,0.000187642572364,0.000125166082911
b4377,8.34384391196e-08,2.849643516e-07,0.0,1.62472724791e-07,0.0,1.70912407735e-07,2.8724116976e-07,0.0,2.74253025025e-07
b4378,9.57076543715e-07,8.1400158513e-07,4.80052216871e-07,7.65372508304e-07,3.60727198181e-07,3.84537951499e-07,1.09205220483e-06,1.15882531345e-06,6.96494492798e-07
b4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4381,5.51134035729e-05,5.18907027378e-05,4.35734094588e-05,4.42261569386e-05,4.34307941537e-05,3.80188361807e-05,5.71075518245e-05,4.70822416377e-05,0.000233252061441
b4382,1.32112218941e-05,9.8106570331e-06,1.15979544548e-05,8.34021021717e-06,9.89106962347e-06,1.24223759493e-05,1.13068633644e-05,7.86073165449e-06,8.61522943986e-05
b4383,0.000173532869962,0.000128794418539,9.16958559412e-05,0.000100287716361,9.1683020967e-05,0.000108965859475,7.95774650111e-05,9.77156377655e-05,0.000311050726946
b4384,0.000161971785392,0.000127272350943,0.000114236606408,0.000167729019594,0.000142421752188,0.00016496707777,0.000127069971935,0.000242516720093,0.000567647388324
b4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4386,5.59661748821e-06,3.87908822e-06,5.73520911511e-06,5.36094895082e-06,4.93741382094e-06,6.00711134599e-06,4.18644687086e-06,6.48317553288e-06,6.60832268396e-06
b4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4388,5.55254872679e-06,3.48376059317e-06,6.39530737553e-06,8.03458433391e-06,8.58618993323e-06,5.8832915138e-06,1.16958344757e-05,1.09350542334e-05,9.23517094275e-06
b4389,3.92677549049e-06,2.62581377949e-06,4.28282566379e-06,3.12971137308e-06,4.84851298562e-06,3.19767087017e-06,3.42735728536e-06,2.88722575273e-06,2.80511271282e-06
b4390,2.31667940225e-06,9.09470204249e-07,1.56192702914e-06,1.58197561456e-06,1.48017073621e-06,1.30480091151e-06,1.31789145024e-06,6.5874750248e-07,8.56345218363e-07
b4391,0.000261214011634,0.000218106886326,0.000283859175297,0.000325304698211,0.000326821942299,0.000345574808299,0.000284474765404,0.000403312919947,0.000335660512479
b4392,1.25064079154e-05,1.16061882152e-05,1.5248785251e-05,1.53223729078e-05,9.03203895122e-06,1.06355971383e-05,1.04040402555e-05,6.72305595218e-06,7.67823318127e-06
b4393,4.04759090484e-06,3.32236879112e-06,4.28333916309e-06,3.83247067716e-06,2.90460794837e-06,3.9471410617e-06,3.65933760184e-06,1.3145207755e-06,1.95382420924e-06
b4394,8.88758256069e-06,9.35864412505e-06,7.52339835263e-06,9.91685422137e-06,0.0,1.0105563154e-05,1.34009595722e-05,0.0,9.46623498889e-06
b4395,1.72444235339e-05,1.60652498656e-05,1.82966626853e-05,1.65516448422e-05,1.91892429254e-05,2.59427425178e-05,1.55578732229e-05,1.8897642431e-05,1.69554398836e-05
b4396,6.61102090935e-06,8.30443713088e-06,6.47659078006e-06,7.53753977867e-06,4.43444956228e-06,4.2064700301e-06,5.99251056191e-06,4.88117966648e-06,7.1869124568e-06
b4397,8.30679242641e-06,5.20450882518e-06,6.89245399161e-06,6.82498802304e-06,7.10245228349e-06,6.50222316984e-06,7.44438681361e-06,7.78489949552e-06,8.88359645059e-06
b4398,2.37940520027e-09,4.13248370776e-07,2.88165004994e-07,2.86826481414e-07,1.14585241308e-07,8.9679597548e-08,3.49948506373e-07,2.8592156758e-07,2.98777584806e-07
b4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4401,0.000370473668779,0.000182582832546,0.000164743929367,0.000205176472087,0.000156028724672,0.000227026851154,0.000162837642565,0.000161980146523,0.000174915887498
b4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4403,2.39713558133e-06,1.40090049696e-06,1.33255202616e-06,2.52088406323e-06,2.20885094616e-06,1.88783031665e-06,3.12298419811e-06,5.65560342352e-06,2.95330226742e-06
b4406,2.75658461398e-05,2.07020685199e-05,1.98827361331e-05,2.16572899074e-05,1.53200460562e-05,1.19183037574e-05,1.91602839102e-05,1.75744204536e-05,2.04647510361e-05
b4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4411,0.000653868605701,0.000438840665298,0.000205945440283,0.000373972583218,0.000218362662706,0.00035379774347,0.000304387989706,0.000139621538291,4.4697652707e-05
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4467,1.57149814782e-07,3.1542321278e-06,9.07976707628e-10,3.00939249687e-07,2.68405276748e-08,1.61007497573e-07,2.15804323116e-08,2.37069636456e-08,1.54504195004e-07
b4468,8.73449645737e-10,1.90010995455e-06,7.72129486831e-10,7.31183226166e-10,6.52136390905e-10,7.48187487239e-10,6.79691449675e-10,5.04000970516e-10,1.3588759034e-07
b4469,9.50362879415e-09,7.30539813394e-09,3.02443482745e-08,5.40986869388e-08,0.0,1.46532695128e-08,1.47908588979e-08,0.0,8.51870726458e-07
